review_id,app_id,app_name,user_name,score,content,thumbs_up,at,app_version
956eb2df-96de-4912-adef-99889e415fa4,com.duolingo,DUOLINGO,Laras octrishifa,5,"langsung bisaa, seruu lagii diajarin semuanyaa",0,2026-04-26 07:30:04,
05ab39df-db2b-46be-ad83-d001b141887a,com.duolingo,DUOLINGO,Diko Budi,5,sangat membantu belajar bahasa,0,2026-04-26 07:29:12,6.76.3
cd983601-d5a3-4da7-bf47-5d6911b4c4e3,com.duolingo,DUOLINGO,Atika Lubis,5,aku suka👍,0,2026-04-26 07:29:01,6.70.2
dd28a6c9-33aa-4f43-b79f-c64e6381dd00,com.duolingo,DUOLINGO,Martha,5,"yeah i like this , thank you l now a little understand and speak English but...I'm studying English",0,2026-04-26 07:28:03,5.101.13
bcaea671-a94d-457b-a1b0-75353b79817b,com.duolingo,DUOLINGO,nur fadhilah,4,wah bagus sekali aku menik matinya,0,2026-04-26 07:20:45,6.76.3
09fbef2f-55d4-4655-bbd8-1518af5016a0,com.duolingo,DUOLINGO,Meli Pricilia,5,bagus banget kalian harus download si aplikasi duolingo nia karan bagus banget.,0,2026-04-26 07:13:09,
ed21e2cf-e504-43eb-b9ea-5bfb26530ac0,com.duolingo,DUOLINGO,Rendy S,1,mengandung unsur lgbt,0,2026-04-26 07:02:29,5.156.2
70997299-1d3b-4a1f-98e6-edbce25e19f5,com.duolingo,DUOLINGO,Denny Saragih,5,aplikasi nya enak dan aku mau belajar bahasa atau permainan dan permainan nya ada catur matematika dan musik,0,2026-04-26 06:47:05,
c78b8448-c734-47d0-9454-0d4f33e65ee6,com.duolingo,DUOLINGO,Mutiara Shofia,5,cara belajar yang seru dan menarik,0,2026-04-26 05:47:56,6.74.5
4f47a4ef-4816-4654-a591-29a7c1936a39,com.duolingo,DUOLINGO,Ratu Bilqis,5,aplikasi ini sangat cocok untuk yg ingin belajar bahasa luar,0,2026-04-26 05:01:28,
3c75a838-bdc3-4817-bace-ec12aba89cef,com.duolingo,DUOLINGO,Yuna Ayunda,5,ini sangat seru game ini bisa membuat kita bermain sambil belajar dan aku bisa menguasai bahasa inggris ku dengan duolingo 😆,0,2026-04-26 04:42:21,6.76.3
55022fee-0914-43a7-b89b-f2eafec71ef2,com.duolingo,DUOLINGO,Hendi Wahyudi,4,so far so good 😎,0,2026-04-26 04:36:19,6.76.3
fec1b61f-315c-4c25-8d7f-178a1b822bf8,com.duolingo,DUOLINGO,Adila Nisa ARDANi,5,bagus banget bahasa Mandarin ku lancar,0,2026-04-26 04:36:11,
e5a08292-ed62-4033-a5d0-13a58954c7da,com.duolingo,DUOLINGO,Ayuning Gangga,5,aplikasinya bagus bangett,0,2026-04-26 04:31:21,
dfeb37ce-3431-445c-be23-395b3923a18f,com.duolingo,DUOLINGO,vivie yinata,2,hmm pelajarannya itu di ulang ulang terus kurang suka.... maap yh,0,2026-04-26 04:05:45,
9972b566-bd81-4bd4-93b4-7c1bcd612285,com.duolingo,DUOLINGO,rantianatasya55,1,"woii woii demoo pliss, masaa xp nya dikit bangett minimal unlimited no bayar bayar lahh, gua mau balap rank nya si iky tapii xp gua malah abis, kan sialann banget, gua beli xp pake berlian tapi lama lama malah tambah mahal, pukii lah kau, cepatt naikinn duolingo biarr xp nya banyakkkkkkkkkkk",0,2026-04-26 04:00:17,6.75.7
f738dfa8-be5b-4cef-8476-08421bf6ac4f,com.duolingo,DUOLINGO,Jhon Peter,1,curang dan ga adil pas main chess,0,2026-04-26 03:58:34,6.72.4
000bef7e-07cb-49a2-b8e8-b1fb120073ab,com.duolingo,DUOLINGO,Iky Iky,5,"demoooo demooooo,woi duolingo, minimal kasih expnya bnykin lah,minimal 10,00000 exp,biar seru belajar nya,lah ini pas selesai dapatnya dikit😡😡,lu niat GK sih bikin aplikasi,kalo GK mau kasih minimal kasih duolingo max free 1 tahun🤭,kalo GK gw rating 1 biar GK seru,atau minimal jadiin gw ceo kalo GK mau😏",0,2026-04-26 03:41:56,6.74.5
63fb6f1b-5ff0-4d99-8cd0-458b4bc8b48d,com.duolingo,DUOLINGO,Reysha Afifah,5,i will be a smart.,0,2026-04-26 03:37:30,6.67.4
7c749aee-7131-49d3-82f6-74aa9911cf66,com.duolingo,DUOLINGO,Qiandra Abqariah,5,"aku suka banget sama aplikasi ini soalnya banyak pelajaran yang bisa kita pelajari terus ada pelajaran tambahan seperti matematika,musik, bahkan ada catur. kalo buat aku, aku paling suka sama catur jadi tolong ya admin dari duolingo ditambahin pelajaran tambahannya ya",0,2026-04-26 03:18:20,6.76.3
e7fe1789-5440-4f82-a7a7-71e37160520c,com.duolingo,DUOLINGO,Sudirman usman,5,ini itu bagus bisa berbagi bahasa dan bukan cuma itu tapi duolingo juga bisa main caturr.,0,2026-04-26 03:06:10,
69ac6539-7a4d-46c6-9b29-f3dd315fcef6,com.duolingo,DUOLINGO,Deofkel3 Kel,5,makasih buat duolingo kini aku udh masuk universitas diluar negri diamerika berkat belajar bahasa inggris disini. thanks about this application i like this,0,2026-04-26 03:06:04,
054f2b12-fc4d-40d8-8fb4-672da3b5233c,com.duolingo,DUOLINGO,mundzir anabas,5,Aplikasi Ini bagus untuk Anak Yg masih belajar Bahasa / mtk Tks,0,2026-04-26 03:01:47,6.76.3
88e0e4d8-ea95-40e5-947a-f7e2d41813ca,com.duolingo,DUOLINGO,Faizah Turahmi,5,GOOOODDDD LUCKK,0,2026-04-26 03:00:51,
d2e0a852-6b01-48b2-89d0-28d564af07ba,com.duolingo,DUOLINGO,IHSAN MAULANA,5,good,0,2026-04-26 02:38:42,
905d73f3-16b7-475f-9e6b-679e7bc1513f,com.duolingo,DUOLINGO,ramadhan,1,"main catur curang, masak kalah berkurang 13 elo, kalau menang cuma 3-7 elo?? Niat main biar bisa nyampai 1000 elo, malah dikurangin mulu. Mana draw, juga dikurangin?? jelekk banget dari dulu caturnya, curang mulu programnya",10,2026-04-26 02:29:19,6.76.3
b14b4721-820a-4f2b-8602-37656253da6a,com.duolingo,DUOLINGO,Ridho Aljazari,5,jadi jago bahasa inggris,0,2026-04-26 02:26:10,6.75.7
14780abd-07ed-4b05-9e19-e5f490563adf,com.duolingo,DUOLINGO,Fadil Hanif Pranaja,5,Aplikasi nya bagus banget,0,2026-04-26 01:56:30,6.76.3
fe3b3526-6f66-4028-8617-bc550db02673,com.duolingo,DUOLINGO,Putri Anggraeni,5,Bagus Dan membantu banget tapi ada sedikit masalah aku tidak Sengaja ikut berlangganan di super Doulingo kemarin Dan dari kemarin sampai sekarang mau membatalkan langganan di berbagai aplikasi tapi tidak bisa takutnya nanti setelah masa gratis selesai aku akan di tagih tapi tetap aku kasih bintang lima karena sangat membantu tolong di bantu jawab ya,0,2026-04-26 01:10:59,
e4405cb7-5b52-4c02-af68-e334390a8261,com.duolingo,DUOLINGO,Luthfi Abqari,5,"admin duolingo-nya seru jir, apalagi sekarang udah ada catur",0,2026-04-26 00:56:08,6.76.3
3e0ef6fb-cb48-4fe1-b759-787eb1a927bc,com.duolingo,DUOLINGO,Roronoa Ramdan,5,enak buat belajar bahasa,0,2026-04-25 23:42:03,6.76.3
16bcc55a-63e1-433c-9d32-025413eae684,com.duolingo,DUOLINGO,Melanie Putri,5,"aplikasi nya berjalan lancar! pelajaran yg udh dipelajari juga klo lagi lupa bisa diulangi :D. suka deh ama duolingo. iklannya juga menurutku jarang jarang, jadi ga terlalu ganggu. dan juga bisa saling follow ama temen secontact😆.",0,2026-04-25 23:29:33,6.76.3
9810638c-56b9-4350-ae43-663bfa26beaa,com.duolingo,DUOLINGO,Putu Trisna,5,sangat bagus dan saya senang belajar di duolingo,0,2026-04-25 23:07:24,6.76.3
c3234eca-d6c2-4011-b357-ed3bbaabc37c,com.duolingo,DUOLINGO,Mery2013 Irana,5,Apalisi sangat bagus dan mudah,0,2026-04-25 22:33:55,
a671e0b8-2c20-430e-935b-53a13afa6452,com.duolingo,DUOLINGO,Muhamad Rivano,3,Aplikasinya bagus buat belajar bahasa tapi tolong pas bagian belajar suara tolong diperbaiki karena rada budeg,0,2026-04-25 22:14:57,6.73.3
59a15403-a9d9-407c-899b-49220ad95b5f,com.duolingo,DUOLINGO,Triane F,1,"seriously duolingo? i've delete you, but your icon app with many expression, that angry and sad expression is STILL in my phone, i've already delete you but YOUR ICON ANIMATION is still there? are you serious? is this ""error""? what.is.this.",0,2026-04-25 20:57:32,
b15e43cb-6969-412f-b5ac-7e777ded5108,com.duolingo,DUOLINGO,ikhbarassalam kurniadi,1,aplikasi tolol,0,2026-04-25 16:50:56,
87202321-8d56-4ffc-976c-9a62728d52ec,com.duolingo,DUOLINGO,Azka Maulana ahmad,4,tolong dong pas saya main catur catur nya gak ada kayak hilang aja gitu tolong dibenerin ya 😄,0,2026-04-25 16:44:44,6.74.5
283329eb-dbe0-47ad-bc03-590400fb7c34,com.duolingo,DUOLINGO,Jos Thuru28,3,"sangat membantu untuk improvisasi grammar dan pengucapan tapi pelaku atau orang dalam percakapan masih kurang jelas, contohnya dia( dia siapa? laki laki atau perempuan)",0,2026-04-25 15:08:38,6.75.7
ab2f20c5-23c0-454f-9d59-6d61fa81e518,com.duolingo,DUOLINGO,Fira Can,5,ini app bagus bgt aku jadi bisa BHS inggris loh plis banget tapi aku ketagihan mainn ini,0,2026-04-25 14:57:12,
76657f20-8a1c-4e56-8c7c-aa9b11f838a4,com.duolingo,DUOLINGO,Ela Nurlela,4,"tapi kata orang² ini ada fitur caturnya ,tapi cara ngebuka fitur nya gimana",0,2026-04-25 14:37:38,5.141.11
437b85ae-56bf-4cbb-bfd3-9980ec86ac78,com.duolingo,DUOLINGO,budi raja,5,Duolingo sangat seru bisa diajak bermain dan bahkan di mulai nol ayo semua bermain duliongo itu seru belajar dan sambil main game 😆👍,0,2026-04-25 14:17:23,
c28983ca-2e1b-4de9-bab3-297997ed9a6a,com.duolingo,DUOLINGO,Sinta Ray,5,seru bisa anak mangkin semangat belajar bahasa dan orang dewasa pun bisa,0,2026-04-25 14:14:18,
b0e0e280-d32d-434a-8957-ff9eef385486,com.duolingo,DUOLINGO,Kalila,3,"saya suka tapi tolong kurangin teks yang mengarah ke LGBT, tolong bangett saya kurang suka🙏🏻",0,2026-04-25 13:12:55,6.73.3
5ab52947-6294-46b2-b01d-14135cfd08b5,com.duolingo,DUOLINGO,Fajar Syahputra 202,3,"aplikasi nyaa baguss, tapi tolong sayaa refound dana saya ketarik otomatis di akun dana saya sebesar 664.890,sepertinya saya tidak sengaja terpencet fitur berlangganan, saya sangat memohon kembalikan uang saya, saya sangat membutuhkannya untuk biaya pengobatan. mohon ditindak lanjuti untuk di refound terimakasih banyak ya🙏",0,2026-04-25 12:30:48,
91a9b6c7-4aea-4871-90b5-43a95b1fc9fe,com.duolingo,DUOLINGO,iqbal gunawan,5,jujur aplikasi ini bagus tapi sayang ada fitur berbayar padahal jika tidak ada fitur berbayar pasti ini akan menjadi aplikasi yang sangat bagus.saya sebenarnya nyaman dengan cara belajar disini tapi terganggu dengan fitur berbayar jadi saya hanya mau fitur berbayar ini dihilangkan terimakasih.,0,2026-04-25 12:27:26,6.76.3
742860b6-97c7-4475-9acd-07f1e414f2da,com.duolingo,DUOLINGO,Akun 00,5,My score was reset by the app,0,2026-04-25 11:45:03,6.76.3
c18017c9-175a-45bd-91bd-c16c591f81a6,com.duolingo,DUOLINGO,Nur Azizah,1,"aku mau mainnya kek shri brpakli tnpa membayar, tpi hanya di ksi 25 energi dan dlunya jga hanya 5/3 bintg g slah. itu pelit bnget gilak👉🏻😀",0,2026-04-25 11:41:52,6.76.3
9f27e7d2-5e59-440e-b622-40941c6d9bce,com.duolingo,DUOLINGO,rahma dona,5,seru,0,2026-04-25 11:30:55,
b0055417-5d83-494f-a1e4-b0f3f49639eb,com.duolingo,DUOLINGO,Moris Nazarputra,4,"bagusss polll😉,dan bikin kita cepet ngingatnya,taapii buatin biar bisa ngechat dongg..",0,2026-04-25 11:24:34,5.141.11
e5e85b6d-4eac-48f3-92fc-998927386609,com.duolingo,DUOLINGO,sarahana1234,5,bagus bgt..bisa bikin. gw rank 1 trs,0,2026-04-25 11:10:09,6.76.3
5d50d9ad-a56f-452f-9dac-df699fa8b40f,com.duolingo,DUOLINGO,Fandi Nafis,3,bagus bisa buat yg masih awal belajar tp terkadang tidak bisa di ulang kembali kalau sudah daftar contoh= aku sudah daftar kelas 4 tp mau daftar kelas 5 karena sudah naik kelas ya tidak bisa aku udah hapus donlod hapus donlod 3 kalii ini aku donlod ke 4 tp masih 91 wasalamualaikum warohmatulohi wabarokatu,0,2026-04-25 11:04:22,6.76.3
8a076842-fe3a-49db-8dc9-fb66d76a1b3b,com.duolingo,DUOLINGO,Zaki Yuansyah,5,aplikasi nya bagus tapi kalok mulai belajar jangan pakai energi jadi agar bisa bermain/belajar lebih lama,0,2026-04-25 11:00:58,6.76.3
076d6b18-58b6-4681-ac0b-8b488bebffc2,com.duolingo,DUOLINGO,Irma Yani,5,aplikasi ini sanagat bagus sekali bisa belajar dan sekarang ad vitur baru lagi vitur geme,0,2026-04-25 10:39:42,5.141.11
324f6890-011e-4d76-873d-71671be19b6d,com.duolingo,DUOLINGO,Wiji Setianingsih,5,sooo goood!!!!!,0,2026-04-25 10:33:34,6.76.3
b9533780-a216-44fa-9ff5-7597dfac1f3f,com.duolingo,DUOLINGO,kiaimup ItsmeKia,5,bagus si tapi adalah pokoknya,0,2026-04-25 10:32:20,
d6d2919e-8ec6-4d29-8364-1d3b28833d85,com.duolingo,DUOLINGO,Sakura Cihuy,5,bagus banget! pelajaran nya gampang dipahami+terjemahan nya,0,2026-04-25 10:30:01,
fdb21a61-aacf-4e0a-bd2c-0e525ed5c005,com.duolingo,DUOLINGO,Pak Woo,4,tolong tambahkan sistem report agar tidak ada yang afk di catur !!,0,2026-04-25 10:26:38,6.74.5
8d935a6f-a8c0-4755-9ff3-1e0d0b3cc1b0,com.duolingo,DUOLINGO,Aris Dalijo,4,"duolingo!!!, ini bagaimana aku baru selesai belajar dan dapat nilai tapi saat aku pencet selanjutnya kayak biasanya itu tapi layar ku malah hitam terus-menerus aku kesal harus keluar dari aplikasi lagi!, tolong dong di perbaiki aku gak mau unstall duolingo nya karna aku dah punya banyak skor, jika aku hapus nanti sia-sia usaha ku selama ini. tolong di perbaiki lagi 🙏🙏 . ini bagus cuman bug aja aku juga dah kirim bantuan ke kalian tapi sampai sekarang belum ada tanda""duolingo ku kmbali semula",0,2026-04-25 10:07:16,6.76.3
84f1faaa-a667-48c5-9805-afd627fea440,com.duolingo,DUOLINGO,Jois Jesika wallo,5,apk nya bagus banget apa lagi apk ini cocok untuk yg baru belajar bahasa inggris ini rekomendasi baget sih,0,2026-04-25 10:02:28,
c9aa44c3-55fd-40e9-a167-ce4caae8b61e,com.duolingo,DUOLINGO,Dhiya Dewi,5,tambahin bahasa Thailand dong,0,2026-04-25 09:36:26,6.76.3
f49c46bc-c417-49bd-8649-efabc4b0de36,com.duolingo,DUOLINGO,Ahmad Syadid,5,good,0,2026-04-25 09:24:36,6.74.5
167c1f36-b720-4791-b1e2-7ccc364c2247,com.duolingo,DUOLINGO,Kayas Denai,5,"game ini seru banget karena bisa belajar sambil main gitu. pilihan untuk belajar nya juga banyakk bangett ada bahasa ingris,ada bahasa italia,ada matematika,ada catur,ada bahasa thailand,ada bahasa jerman,ada bahasa arab,dll. tapi kayak ada ganggu²nya gitu soalnya ada penawaran super tapi ga papa deh soalnya pas waktu aku sampai di harta karun aku dapat super gratis jadi ga perlu pake uang lagi pokoknya aplikasi nya recomended banget deh buat belajar dan bermain segitu aja dari aku ya dadahhhhh",0,2026-04-25 08:53:45,6.75.7
49b8bfc2-c07f-4203-b180-4c972eb5979e,com.duolingo,DUOLINGO,Farhad Top,1,apk kikir,0,2026-04-25 08:37:48,6.75.7
0e0e0726-2928-4d16-a6dd-39042d66fd9c,com.duolingo,DUOLINGO,ARIZ YT,4,aplikasi nya memang bagus tapi tolong di perbaiki dong itu yg bahasa inggris satu masa di tulis a doang terus juga pas pertanyaan lain ada singkatan a tapi artinya beda Ama yg satu. tolong dong di perbaiki biar yg Masi pemula ke saya kaga bingung.,0,2026-04-25 08:26:04,6.75.7
d23f5961-3b77-4d07-a52a-80f6b1f61f74,com.duolingo,DUOLINGO,Andini Dawi,5,sangat bagus,0,2026-04-25 08:24:33,6.61.4
782f43d9-1931-4acf-bf40-c49d689de8ad,com.duolingo,DUOLINGO,Oppung herbet,3,aplikasi ini sangat mendukun anak sekolah,0,2026-04-25 08:02:14,5.121.14
40ef67dd-e9ad-477a-b852-739fc40b3cce,com.duolingo,DUOLINGO,ANGGA RAKASIH,5,MENYENANGKAN,0,2026-04-25 07:50:50,
084c5a45-b570-44b2-b62d-9d4108a73e56,com.duolingo,DUOLINGO,Daffa Setiawan,4,bugjawaban bener jadi salah,1,2026-04-25 07:40:01,6.74.5
230e1125-9fd3-429a-8142-856bed5b6ce9,com.duolingo,DUOLINGO,Amiir Zahid,5,bagus,0,2026-04-25 07:12:07,
4487cb5a-6715-4445-b0ee-9dbc34baa2bd,com.duolingo,DUOLINGO,Khairunnisa Nisa,5,sangat bagus,0,2026-04-25 06:38:27,6.70.2
10dcee42-91aa-46b3-869a-be6e1d419804,com.duolingo,DUOLINGO,Naufal Abyan,5,belajar nya seru banget!,0,2026-04-25 06:06:11,6.75.7
4f41622e-beba-4f99-8604-cd4dd6fa502c,com.duolingo,DUOLINGO,Tika Siti Zulaikha,5,belajar disini seru dan ga ada bug juga😄,0,2026-04-25 05:55:39,6.74.5
7fc206a7-5e36-4c57-8c55-503962fe2cbc,com.duolingo,DUOLINGO,Muhammad Rafid,3,tolong dikasih mode blajar Grammar yang tepat karna kita butuh ini,0,2026-04-25 05:53:32,6.75.7
09ca6bdc-31c2-4cf8-ab96-41bdbea1e69c,com.duolingo,DUOLINGO,Muhammad Robbi,5,bagussssss sekali duolingo makasi atas pembelajarannya 😊😊😊,0,2026-04-25 04:28:12,5.121.14
6b146e25-9375-44c3-8052-4954f9ecf935,com.duolingo,DUOLINGO,Belinda,5,Bagus </3,0,2026-04-25 04:23:21,6.76.3
b2195e38-19c0-41cc-bbf8-950d3550d5c5,com.duolingo,DUOLINGO,anugrahmusic batam,5,bagus banggettt 5 star dee pkoknyaa,0,2026-04-25 04:10:22,
0003188a-c07b-4501-a19a-e6e891756226,com.duolingo,DUOLINGO,Meisya Ariqa B,5,bagus banget buat belajar bahasa yg kita kurang bisa.,0,2026-04-25 03:46:04,6.76.3
215cfd52-7beb-4040-a3f2-028e046cdfb9,com.duolingo,DUOLINGO,Awrora Zee,1,"katanya bisa trial, pas batalin trial ga bisa bisa",0,2026-04-25 03:30:37,
148cd6b6-7cd0-4c59-b698-dc8c6c82c7bd,com.duolingo,DUOLINGO,tri kusuma atmaja,5,aplikasi sangat bagus buat pemula yang ingin belajar bahasa inggris dari 0,0,2026-04-25 03:24:48,
f433b08e-987b-4a3e-b4be-6d9f4fc7fe76,com.duolingo,DUOLINGO,Tasya Tiara safitri,5,seru tapi harus ada baterai untuk belajar,0,2026-04-25 01:39:12,
e7c8a5d8-9e20-471e-ba8a-3856e1a201a8,com.duolingo,DUOLINGO,HabibIlham Manalu,5,bagus banget jadi pintar deh aku ehek,0,2026-04-25 01:34:36,6.74.5
3a24ab15-2c3d-4546-ac25-26b0f11f7170,com.duolingo,DUOLINGO,Ismanu Notonegoro,4,"bagus sebenarnya tapi kadang ngomong udah bener disalahin ,,,",0,2026-04-25 01:08:05,
9156dc25-d171-4bdc-bec0-c09981389661,com.duolingo,DUOLINGO,Abet Ubaid,5,seru bisa belajar banyak bhs,0,2026-04-25 00:56:03,5.121.14
900eb08b-2f9b-4868-8cb9-7f89909ee5d3,com.duolingo,DUOLINGO,Liu Tjhiang,5,"bagus banget sih menurutku, tapi kok orang ada ya matematika aku gak ada tuh😭😭",0,2026-04-25 00:26:14,5.121.14
9044478d-6cf5-4271-83fc-c81c86081a68,com.duolingo,DUOLINGO,shashie andriani,5,seru!!!!,0,2026-04-25 00:11:07,
8ac405b0-4fa6-40cc-b937-4fa7ff07d217,com.duolingo,DUOLINGO,Alby lutfhi,5,sangat bermanfaat,0,2026-04-24 23:53:25,
553911f9-1e2d-4f7d-8e78-947094b1e1e3,com.duolingo,DUOLINGO,Anindita niswa,5,gak ad kata kta pokoknyy akuu sukaaaa,0,2026-04-24 23:38:23,
50e8e25d-1bf9-4d77-ac3f-34b898078d33,com.duolingo,DUOLINGO,Hasna Pardi,5,suka banget sama duolingo bikin aku jadi lebih bisa bahasa inggris,0,2026-04-24 22:27:59,5.121.14
d2184d6c-1543-4b9c-88ed-2dfa5dffb0de,com.duolingo,DUOLINGO,DAFFA,5,aplikasi nya bagus tapi ada kekurangan nya dibagian iklan nya yang terlalu berlebihan,0,2026-04-24 18:26:28,6.75.7
cc937bfe-f72b-4fe4-940b-54ce35dd0f68,com.duolingo,DUOLINGO,silfia putri jelita,3,"knp si eror nya eror bngt, api aku uda 191 hri, uda ngerjain jg, tapi tiba tiba balik lagi ke hari pertama, jujur ksl bngt",0,2026-04-24 17:14:25,
51a2f8f9-b08e-4b48-86a5-4b4365c9a15c,com.duolingo,DUOLINGO,Suci Tama,2,tapi kenapa tidak ada pelajaran lainnya,0,2026-04-24 16:58:01,5.141.11
e2b6d03b-da38-4c3f-a44b-f212a53df43c,com.duolingo,DUOLINGO,Arghani Abdul Faqih,3,"sekarang apknya terlalu menuntut untuk berlangganan, yg gratis cuma kaya trial sebelumnya pakai sistem nyawa sekarang cuma diberi 25 kesempatan jawab, itu pun kadang cuma bisa 2x pakai belajar, bagian voicenya juga sering ga denger apa yg diucapkan",0,2026-04-24 15:41:17,6.76.3
795f60bd-8403-4260-9b0d-46cc97ee947d,com.duolingo,DUOLINGO,Azka,5,ngebantu aku belajar bahasa Inggris,0,2026-04-24 15:31:41,
