review_id,app_id,app_name,user_name,score,content,thumbs_up,at,app_version
b9445d98-c170-4379-9502-577d7b85ae77,com.levelinfinite.sgameGlobal,Honor of King,Riyana Tuba,2,"mau login lewat FB kenapa gak bisa. nunggu lama gak masuk2 game, benahi dong dengan cara mudah saja",0,2026-04-28 19:30:57,11.3.1.9
07920a4b-d326-4ef9-971e-51c1ac5f02ca,com.levelinfinite.sgameGlobal,Honor of King,titi mulyati,1,game nya niru kan lagi enggak seru kalau semua nya gratis yg dipamer kan cuma skill bukan seperti skin emote atau pun lainnya,0,2026-04-28 19:29:47,
c5e7d674-365c-45e8-bacb-d6eb9c9841a4,com.levelinfinite.sgameGlobal,Honor of King,Ahmad Herdiyanto,1,"Grafiknya bagus, cuma kalo versi global kurang bgt dari segi cerita nama heronya",0,2026-04-28 19:29:02,
d519c2fe-e024-476f-aaf6-25e91bc24d42,com.levelinfinite.sgameGlobal,Honor of King,Yogik Sastrawan,5,all good,0,2026-04-28 19:24:41,11.3.1.9
2c94cee9-6e7b-4da2-940e-b6301b51e79e,com.levelinfinite.sgameGlobal,Honor of King,Hafis Dafa,4,boleh lah,0,2026-04-28 19:11:55,
8bbd332e-2291-4d28-af66-f430df2afd04,com.levelinfinite.sgameGlobal,Honor of King,sya psa,1,"apalah sebulan ahir ini tiba tiba fps dorp, ganti jaringan wifi sama aja, pindah ke data seluler, masih drop sampai 300ms saat masuk war dukungan pemain di non aktifkan jugaa apaalah caranya gitu",0,2026-04-28 19:10:06,
de048ce9-2e38-47f6-b2fc-3b36fe7b4fcc,com.levelinfinite.sgameGlobal,Honor of King,違うHeaven,1,game taik,0,2026-04-28 18:54:10,11.3.1.9
57d7cbb7-7421-460f-b848-da21d6456bb2,com.levelinfinite.sgameGlobal,Honor of King,zuhrotul inayati,1,game apaan ini setiap main jaringan leq parah padahal jaringan bagus tapi pas leq parah🤬😡tapi pas main ml aman aman aja😎😎emang banyak bug jaringan di hok😡😡😡😡,0,2026-04-28 18:29:53,
cf7b21c2-2f1c-4b67-ac53-9d595dbb575c,com.levelinfinite.sgameGlobal,Honor of King,Aliando Sarifudin,2,"cuman bisa copy mlbb,lain kali pake otak biar bisa bikin game yang ga ngecopy,uda iklan nya mksa download bgt gtiu",0,2026-04-28 18:20:34,
474c8143-d68e-4642-adad-097e5f86b90a,com.levelinfinite.sgameGlobal,Honor of King,Kiki Aldiansyah,5,bagus,0,2026-04-28 18:14:07,
8969bce6-c7a6-4fd6-b9b2-c50f434462d6,com.levelinfinite.sgameGlobal,Honor of King,8E17 Sabrio Bani Asmoro,1,DI KASIH TIM BODOH MULU TENCHEN UNTUK PLYER ML JGAN FOMO LU PADA JGAN MENTANG MENTANG GAME SAM SAM MOBA LU SE ENAK NYA BAWAH GAME PLY ML LU KE SINI,0,2026-04-28 18:00:15,
a414000c-e7c2-4d86-87a5-34e8578360cf,com.levelinfinite.sgameGlobal,Honor of King,Radenarya Putra Pratama,1,padahal saya sudah master tapi kenapa waktu login Mlah ngga bisa dan harus dari awal lagi harus tutorial lagi pdhl dan ketika login pake FB ngga bisa...saya sangat kecewa,0,2026-04-28 17:59:39,11.3.1.9
a65bffa5-3ef0-47fb-addc-42d5f8bc9a29,com.levelinfinite.sgameGlobal,Honor of King,Rizqi Firdaus,1,kuramg seru gamenyaa,0,2026-04-28 17:55:53,
ef35e820-e739-4ef0-96e9-ffd4d9e2be6f,com.levelinfinite.sgameGlobal,Honor of King,Ryuna Chan,1,anjingggggggggggggg,0,2026-04-28 17:38:21,
c18d3491-c4d2-4773-8f7b-ee83af950528,com.levelinfinite.sgameGlobal,Honor of King,Hanania Arumi,5,"game nya seru tapi waktu aku download nya itu ke ulang ulang terus padahal jaringan nya itu bagus,pas aku mainin game nya jaringan nya jadi melemah banget tapi pas aku coba mainin yang lain jaringan nya bagus lagi",0,2026-04-28 17:31:04,11.3.1.9
fd4ff99d-51ec-423c-8de0-657fd167666e,com.levelinfinite.sgameGlobal,Honor of King,risky123 yudharauf,1,"Stupid game, why am I always paired with 4 idiots who don't understand anything about teamwork? My current rank is 97 stars, but I'm still paired with a master rank. Is there something wrong with the system? I demand a fairer team allocation. Thank you. Don't mind what I said above, I was just venting my frustration.",0,2026-04-28 17:20:32,11.3.1.9
ca5edade-975e-45d0-955c-2fb64ab58eef,com.levelinfinite.sgameGlobal,Honor of King,Mery Mery,5,game nya sangat bagus karena mirip mlbb,0,2026-04-28 17:17:18,
1afa94ff-d388-4226-816e-e6973c3f91f0,com.levelinfinite.sgameGlobal,Honor of King,Jayman Build,3,bagus tp masih agak kaku,0,2026-04-28 17:03:45,
023c5fe4-39bd-4aae-9c7b-8cb4967c5392,com.levelinfinite.sgameGlobal,Honor of King,Aulia Fauziyah,4,lumayan seru,0,2026-04-28 16:40:49,11.2.1.3
8538253a-cf42-4246-a24a-5de6d6409474,com.levelinfinite.sgameGlobal,Honor of King,MR DAENK 21,5,game seru banget the,0,2026-04-28 16:40:45,11.3.1.9
fd92cba0-cac9-4a0f-8be1-16d9c0454a28,com.levelinfinite.sgameGlobal,Honor of King,Aditya Reza,1,"sangat di sayangkan meski gameplay di bilang lumayan memuaskan tapi masih ada problem seperti jaringan kadang terganggu, skill dari beberapa Hero masih ada delay dan juga untuk update download penyimpanan datanya suka stack dan erorr. performa dari game cukup lumayan namun beberapa problem tadi mohon di fiks segera dan diperbaiki karena agak mengganggu juga, itu saja.",0,2026-04-28 16:32:25,
bbaa1b28-4882-4a1c-b8d4-61d33ac8aef5,com.levelinfinite.sgameGlobal,Honor of King,Giartuti,1,game kok nyindir ml,0,2026-04-28 15:58:49,
de7252d2-aa3d-4c5f-bbdc-039d3a057b78,com.levelinfinite.sgameGlobal,Honor of King,Ezy GAM1NG,5,"Alhamdulillah , Teratasi Semua Thx buat Devs yang penuh ke player... semoga kedepannya dari performance dan yang lain sebagainya lebih di tingkatkan, Overall good Dan Senang nya selalu ada event tiap Bulannya jadi ada sensasi kita main nga harus rank tapi ngerjakan misi event",1,2026-04-28 15:37:53,11.3.1.9
7264d444-6ce9-4e71-b6bc-fcb41ea8360b,com.levelinfinite.sgameGlobal,Honor of King,BOCIL HANYUT,5,seru hero keren game,0,2026-04-28 15:23:50,
9dfca48b-3278-4542-b563-e9f88b389341,com.levelinfinite.sgameGlobal,Honor of King,Seo Nari,5,"optimalisasi nya jelek, dowload nya lambat, suka stuck juga dowload nya* padahal untuk aplikasi lain lancar, tolong di perbaiki lagi optimalisasi nya",0,2026-04-28 15:17:20,
6d701bfd-5dff-4ac9-b71f-7c52e80672a8,com.levelinfinite.sgameGlobal,Honor of King,sayhiminerva,2,HONOR OF BOT,0,2026-04-28 15:11:51,11.3.1.9
1b2a93ab-dc76-4d3c-88b9-45ced841909a,com.levelinfinite.sgameGlobal,Honor of King,Sunarwan Sunarwan,1,"game ini adalah peniru yang grafiknya game ini sangat burik, skinnya yang paling bagus cuma seperti skin epic di ml(kecuali skin Collab),dan heronya banyak yang meniru ml",0,2026-04-28 14:58:57,
35439000-9bfd-4410-aa18-c074ce529a40,com.levelinfinite.sgameGlobal,Honor of King,Rafi Al,5,the game is good,0,2026-04-28 14:58:09,
ed291491-20f3-4f7e-a9ed-a459a0f0b639,com.levelinfinite.sgameGlobal,Honor of King,Linsy Sayang,1,nerf daji,0,2026-04-28 14:51:25,
1ccd1d60-2aaa-4c40-9590-fe1c4a120773,com.levelinfinite.sgameGlobal,Honor of King,rusmek Jmshott,5,okelah maaf,0,2026-04-28 14:34:08,
e6da2b5c-b8a1-4406-899f-c2cf5caadf4e,com.levelinfinite.sgameGlobal,Honor of King,Random Views,1,game banyakan stun dari pada skill mekanik ampas beneer menag di skin doang sisanya ampas termasuk matchmaking yang selalu ga seimbang,0,2026-04-28 14:19:52,
bf751f06-1cad-472a-a285-9435d6d7d5d2,com.levelinfinite.sgameGlobal,Honor of King,Adull 0033,1,ngerrii bangett ngasih team nya njirr lebih lebih dari moonton,0,2026-04-28 14:02:07,
c12c3f8c-f86a-4a39-bb0d-79aa2c82e49d,com.levelinfinite.sgameGlobal,Honor of King,Haiko Hjkl,5,"game bagus, tapi pas memperbarui langganan mingguan malah nggak bisa, aku udah spend uang banyak buat gacha tapi token event nya kurang dikit lagi, eh malah nggak bisa buat langganan mingguan",2,2026-04-28 13:52:00,11.3.1.9
569a5d70-e9c8-40f9-8a1f-713784aaa037,com.levelinfinite.sgameGlobal,Honor of King,Anang Alfariz,1,download semua bisa bikin hp meledak,0,2026-04-28 13:47:34,11.3.1.9
ed4ee4ec-3106-4118-bc38-69aa6aa20a37,com.levelinfinite.sgameGlobal,Honor of King,Algi Fari,5,"game nya bagus, gw uninstall karena sering dikasih tim bot setelah naik rank ke diamond 1",0,2026-04-28 13:33:05,11.3.1.9
47a8ead2-c228-4e76-8170-5b31d24a4daa,com.levelinfinite.sgameGlobal,Honor of King,bryan kevin,5,bagus aku sudah alimitit,0,2026-04-28 13:21:37,
6aa1a3c8-2f53-4cc7-9d58-5ad3bc61f2b4,com.levelinfinite.sgameGlobal,Honor of King,Ibnu Hilman,1,kar nadi hok ga seru awal nya hok punya sepina gratis,0,2026-04-28 13:18:13,
b246c0ac-c208-443d-bd1f-3bb450615be8,com.levelinfinite.sgameGlobal,Honor of King,prill Apriliaa,5,"suka bangett sama game nya, tapi tolong dong tambahin fitur pemberitahuan sinyal buruk saat sedang match normal dan lainnya.. soalnya akhir² ini sinyal selalu buruk/jelek di tempat ku, hehe😽",0,2026-04-28 13:06:42,11.3.1.9
0a75973e-2c68-422c-8838-02b7f7528ea2,com.levelinfinite.sgameGlobal,Honor of King,darkXsouL29,1,hero nya keren dan bahasa nya gaul anjay,0,2026-04-28 13:04:01,11.2.1.7
f7d94b6c-93c7-403e-aa20-67b25d4cb944,com.levelinfinite.sgameGlobal,Honor of King,Angga Nata,1,busuk . kebanyakan iklan lagi war iklan sampe 5x lebih . kan tolol,0,2026-04-28 13:01:29,11.3.1.9
bada605d-e3d6-4f13-a29d-be077c403eae,com.levelinfinite.sgameGlobal,Honor of King,Muhammad Aldef Adelva,5,gacorrrr terimakasih Collab Attack on Titan nyaaa,0,2026-04-28 12:54:41,
cc91fd1a-a795-4821-b35e-16301d33458d,com.levelinfinite.sgameGlobal,Honor of King,Idabagus Suryadinatan,5,ni game bagus banget skin sama Hero nya jir,0,2026-04-28 12:53:48,
135b8d13-74d3-4721-8a0e-fd665a29a614,com.levelinfinite.sgameGlobal,Honor of King,Kang Kabayan,1,apaan grafik nya jadi burik.... padahal device gua bisa grafis tinggi.... males mainin nya juga klo burik,0,2026-04-28 12:21:04,9.4.1.8
866f8df1-98f2-4d4a-bee5-971f2e42c956,com.levelinfinite.sgameGlobal,Honor of King,Alby Makhdan,4,"Cukup menarik, pertama main langsung dihadiahkan beberapa hero dan sedikit skin. Skin juga tampak bagus, tidak begitu mahal. Hero heronya unik dan khas Tiongkok, apalagi ada tokoh Garuda yang mencerminkan Indonesia banget.... Semoga dapat dikembangkan 🤗🤗",0,2026-04-28 12:11:49,11.3.1.9
ede88968-c81e-4e06-8266-bb0626595f95,com.levelinfinite.sgameGlobal,Honor of King,Radit Febrian,2,"saya suka kok dengan game nya, tetapi untuk top up saya tidak suka terlalu meremehkan bayaran, saya top up yang 1,600 tidak masuk dan disuruh top up lagi maksudnya? nama id saya, FebriaN06, jika tidak percaya saya ada bukti screenshot nya",0,2026-04-28 11:51:33,11.3.1.9
bfacf6aa-48cf-4c76-9154-a6bd4951d37c,com.levelinfinite.sgameGlobal,Honor of King,Megawati 123,5,namanya aku aku sedang berteman habis itu aku dapat yang harat lumayan tuh membunuh musuh eh salah tiba-tiba berenang dong ih cakep banget ini nih game-nya aku download itu game yang aku download itu di HP Hanyar,0,2026-04-28 11:44:33,
b3bb7d05-93e1-4d5d-8865-19bb1f5a0e57,com.levelinfinite.sgameGlobal,Honor of King,Redmi Sanggau,1,"Halah game plagiat, bagusan game sebalah",0,2026-04-28 11:29:32,
20be52ea-8f03-4845-ab03-85bb7a8a1458,com.levelinfinite.sgameGlobal,Honor of King,The Rogers,1,"Gak cocok buat have fun, mau ranked atau normal match. Lu mesti party kalo gak bisa setim dengan bot. Gila aja, 2 player & 3 bot vs 4 player 1 bot roamer. Altman serta timnya mah cuma jualan skin demi keuntungan CINA",0,2026-04-28 11:25:05,11.3.1.9
da419634-63e1-4097-88db-25f3e1405460,com.levelinfinite.sgameGlobal,Honor of King,Verine,1,fix bug ketika pakai wifi download data gak jelas total sudah 2gb kalo dibiarin gak tau sampai kapan... padahal resource download sudah 100% semua,0,2026-04-28 11:13:56,11.3.1.9
7a1faade-3451-4499-a44b-f9737f6aaf55,com.levelinfinite.sgameGlobal,Honor of King,Muhamad Zidan Ramadhan,1,tolong developer ada bug di game ini download data sering stuck,0,2026-04-28 10:11:16,
